user_code,reference_code,label,language,task_title
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",correct,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",correct,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",correct,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",correct,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",correct,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",correct,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",correct,sql,SQL Second Highest
"SELECT MAXsalary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",syntax_error,sql,SQL Second Highest
"SELECT MAX(salary as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",syntax_error,sql,SQL Second Highest
"SELECT MAXsalary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",syntax_error,sql,SQL Second Highest
"SELECT MAXsalary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",syntax_error,sql,SQL Second Highest
"SELECT MAX(salary as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",syntax_error,sql,SQL Second Highest
"SELECT MAX(salary as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",syntax_error,sql,SQL Second Highest
"SELECT MAXsalary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",syntax_error,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary <= (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",logic_error,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary <= (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",logic_error,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary <= (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",logic_error,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary <= (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",logic_error,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary <= (SELECT MAX(salary) FROM employees)","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",logic_error,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)
# TODO: optimize this code","SELECT MAX(salary) as SecondHighestSalary
FROM employees
WHERE salary < (SELECT MAX(salary) FROM employees)",style_issue,sql,SQL Second Highest
"function debounce(func, delay) {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => func.apply(this, args), delay);
  };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => func.apply(this, args), delay);
  };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => func.apply(this, args), delay);
  };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => func.apply(this, args), delay);
  };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => func.apply(this, args), delay);
  };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => func.apply(this, args), delay);
  };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}
","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => func.apply(this, args), delay);
  };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}
","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => func.apply(this, args), delay);
  };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}
","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}
","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => func.apply(this, args), delay);
  };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => func.apply(this, args), delay);
  };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}
","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}
","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}
","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debounce(func, delay) {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => func.apply(this, args), delay);
  };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",correct,javascript,Debounce Function
"function debouncefunc, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debouncefunc delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    Return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    Return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    Return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    Return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    Return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func, delay {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debouncefunc, delay) {
    let timeoutId;
    Return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func, delay {
    let timeoutId;
    Return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    Return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func, delay {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func, delay) {
    let timeoutId;
    Return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
"function debounce(func delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}","function debounce(func, delay) {
    let timeoutId;
    return function(...args) {
        clearTimeout(timeoutId);
        timeoutId = setTimeout(() => func.apply(this, args), delay);
    };
}",syntax_error,javascript,Debounce Function
